Point(-1.5151515151515151, -1.2727272727272727, -0.2932204115753981)
Point(-1.4747474747474747, -1.2727272727272727, -0.2923213630518177)
Point(-1.4343434343434343, -1.2727272727272727, -0.2909451687714213)
Point(-1.393939393939394, -1.2727272727272727, -0.2890940750471522)
Point(-1.3535353535353534, -1.2727272727272727, -0.28677110335341366)
Point(-1.3131313131313131, -1.2727272727272727, -0.2839800453942239)
Point(-1.2727272727272727, -1.2727272727272727, -0.2807254569141523)
Point(-1.2323232323232323, -1.2727272727272727, -0.27701265026213995)
Point(-1.1919191919191918, -1.2727272727272727, -0.2728476857203413)
Point(-1.1515151515151514, -1.2727272727272727, -0.2682373616121415)
Point(-1.1111111111111112, -1.2727272727272727, -0.26318920320549505)
Point(-1.0707070707070705, -1.2727272727272727, -0.2577114504296986)
Point(-1.0303030303030303, -1.2727272727272727, -0.25181304442564784)
Point(-0.9898989898989898, -1.2727272727272727, -0.24550361295153136)
Point(-0.9494949494949494, -1.2727272727272727, -0.23879345466778348)
Point(-0.909090909090909, -1.2727272727272727, -0.23169352232694768)
Point(-0.8686868686868685, -1.2727272727272727, -0.22421540489588815)
Point(-0.8282828282828283, -1.2727272727272727, -0.21637130863953186)
Point(-0.7878787878787878, -1.2727272727272727, -0.20817403719701646)
Point(-0.7474747474747474, -1.2727272727272727, -0.19963697068276617)
Point(-0.707070707070707, -1.2727272727272727, -0.19077404384660707)
Point(-0.6666666666666665, -1.2727272727272727, -0.18159972332857077)
Point(-0.6262626262626261, -1.2727272727272727, -0.17212898404551308)
Point(-0.5858585858585856, -1.2727272727272727, -0.16237728474808985)
Point(-0.5454545454545454, -1.2727272727272727, -0.15236054278798888)
Point(-0.505050505050505, -1.2727272727272727, -0.14209510813660275)
Point(-0.46464646464646453, -1.2727272727272727, -0.13159773669755298)
Point(-0.4242424242424241, -1.2727272727272727, -0.12088556295662455)
Point(-0.38383838383838365, -1.2727272727272727, -0.10997607201375471)
Point(-0.3434343434343432, -1.2727272727272727, -0.09888707104272673)
Point(-0.303030303030303, -1.2727272727272727, -0.08763666022515386)
Point(-0.26262626262626254, -1.2727272727272727, -0.07624320320619689)
Point(-0.2222222222222221, -1.2727272727272727, -0.06472529712024014)
Point(-0.18181818181818166, -1.2727272727272727, -0.053101742235450625)
Point(-0.14141414141414121, -1.2727272727272727, -0.0413915112667695)
Point(-0.10101010101010077, -1.2727272727272727, -0.02961371840742477)
Point(-0.06060606060606055, -1.2727272727272727, -0.01778758812951401)
Point(-0.02020202020202011, -1.2727272727272727, -0.005932423804582524)
Point(0.020202020202020332, -1.2727272727272727, 0.005932423804582589)
Point(0.060606060606060996, -1.2727272727272727, 0.01778758812951414)
Point(0.10101010101010122, -1.2727272727272727, 0.029613718407424904)
Point(0.14141414141414144, -1.2727272727272727, 0.04139151126676957)
Point(0.1818181818181821, -1.2727272727272727, 0.05310174223545074)
Point(0.22222222222222232, -1.2727272727272727, 0.0647252971202402)
Point(0.262626262626263, -1.2727272727272727, 0.07624320320619703)
Point(0.3030303030303032, -1.2727272727272727, 0.08763666022515391)
Point(0.3434343434343434, -1.2727272727272727, 0.0988870710427268)
Point(0.3838383838383841, -1.2727272727272727, 0.10997607201375484)
Point(0.4242424242424243, -1.2727272727272727, 0.1208855629566246)
Point(0.464646464646465, -1.2727272727272727, 0.1315977366975531)
Point(0.5050505050505052, -1.2727272727272727, 0.14209510813660284)
Point(0.5454545454545459, -1.2727272727272727, 0.152360542787989)
Point(0.5858585858585861, -1.2727272727272727, 0.16237728474808996)
Point(0.6262626262626263, -1.2727272727272727, 0.1721289840455131)
Point(0.666666666666667, -1.2727272727272727, 0.18159972332857086)
Point(0.7070707070707072, -1.2727272727272727, 0.1907740438466071)
Point(0.7474747474747478, -1.2727272727272727, 0.19963697068276626)
Point(0.7878787878787881, -1.2727272727272727, 0.2081740371970165)
Point(0.8282828282828287, -1.2727272727272727, 0.21637130863953197)
Point(0.868686868686869, -1.2727272727272727, 0.22421540489588826)
Point(0.9090909090909092, -1.2727272727272727, 0.2316935223269477)
Point(0.9494949494949498, -1.2727272727272727, 0.23879345466778354)
Point(0.9898989898989901, -1.2727272727272727, 0.2455036129515314)
Point(1.0303030303030307, -1.2727272727272727, 0.2518130444256479)
Point(1.070707070707071, -1.2727272727272727, 0.2577114504296987)
Point(1.1111111111111112, -1.2727272727272727, 0.26318920320549505)
Point(1.1515151515151518, -1.2727272727272727, 0.26823736161214157)
Point(1.191919191919192, -1.2727272727272727, 0.27284768572034135)
Point(1.2323232323232327, -1.2727272727272727, 0.27701265026214)
Point(1.272727272727273, -1.2727272727272727, 0.28072545691415235)
Point(1.3131313131313136, -1.2727272727272727, 0.28398004539422395)
Point(1.3535353535353538, -1.2727272727272727, 0.28677110335341366)
Point(1.393939393939394, -1.2727272727272727, 0.2890940750471522)
Point(1.4343434343434347, -1.2727272727272727, 0.29094516877142135)
Point(1.474747474747475, -1.2727272727272727, 0.2923213630518177)
Point(1.5151515151515156, -1.2727272727272727, 0.2932204115753981)
Point(1.5555555555555558, -1.2727272727272727, 0.2936408468572556)
Point(1.5959595959595965, -1.2727272727272727, 0.2935819826358435)
Point(1.6363636363636367, -1.2727272727272727, 0.2930439149931355)
Point(1.676767676767677, -1.2727272727272727, 0.29202752219779404)
Point(1.7171717171717176, -1.2727272727272727, 0.2905344632716044)
Point(1.7575757575757578, -1.2727272727272727, 0.28856717528151193)
Point(1.7979797979797985, -1.2727272727272727, 0.2861288693616844)
Point(1.8383838383838387, -1.2727272727272727, 0.28322352547209245)
Point(1.878787878787879, -1.2727272727272727, 0.279855885902162)
Point(1.9191919191919196, -1.2727272727272727, 0.2760314475301045)
Point(1.9595959595959598, -1.2727272727272727, 0.271756452850558)
Point(2.0, -1.2727272727272727, 0.26703787978518534)
Point(-2.0, -1.2323232323232323, -0.3019296705796119)
Point(-1.9595959595959596, -1.2323232323232323, -0.30726478338225943)
Point(-1.9191919191919191, -1.2323232323232323, -0.31209835881494113)
Point(-1.878787878787879, -1.2323232323232323, -0.31642250720451126)
Point(-1.8383838383838385, -1.2323232323232323, -0.32023017039745566)
Point(-1.797979797979798, -1.2323232323232323, -0.3235151332806641)
Point(-1.7575757575757576, -1.2323232323232323, -0.32627203392613824)
Point(-1.7171717171717171, -1.2323232323232323, -0.32849637234307627)
Point(-1.6767676767676767, -1.2323232323232323, -0.3301845178230472)
Point(-1.6363636363636362, -1.2323232323232323, -0.3313337148662674)
Point(-1.595959595959596, -1.2323232323232323, -0.3319420876793045)
Point(-1.5555555555555556, -1.2323232323232323, -0.33200864323686874)
Point(-1.5151515151515151, -1.2323232323232323, -0.33153327290269213)
Point(-1.4747474747474747, -1.2323232323232323, -0.33051675260685226)
Point(-1.4343434343434343, -1.2323232323232323, -0.32896074157924865)
Point(-1.393939393939394, -1.2323232323232323, -0.32686777964130126)
Point(-1.3535353535353534, -1.2323232323232323, -0.32424128306029015)
Point(-1.3131313131313131, -1.2323232323232323, -0.32108553897310427)
Point(-1.2727272727272727, -1.2323232323232323, -0.3174056983884999)
Point(-1.2323232323232323, -1.2323232323232323, -0.3132077677792932)
Point(-1.1919191919191918, -1.2323232323232323, -0.30849859927820783)
Point(-1.1515151515151514, -1.2323232323232323, -0.30328587949338265)
Point(-1.1111111111111112, -1.2323232323232323, -0.2975781169617951)
Point(-1.0707070707070705, -1.2323232323232323, -0.2913846282610788)
Point(-1.0303030303030303, -1.2323232323232323, -0.2847155228024058)
Point(-0.9898989898989898, -1.2323232323232323, -0.2775816863292542)
Point(-0.9494949494949494, -1.2323232323232323, -0.2699947631489966)
Point(-0.909090909090909, -1.2323232323232323, -0.261967137126312)
Point(-0.8686868686868685, -1.2323232323232323, -0.2535119114694435)
Point(-0.8282828282828283, -1.2323232323232323, -0.24464288734229866)
Point(-0.7878787878787878, -1.2323232323232323, -0.2353745413373)
Point(-0.7474747474747474, -1.2323232323232323, -0.2257220018457592)
Point(-0.707070707070707, -1.2323232323232323, -0.21570102436434205)
Point(-0.6666666666666665, -1.2323232323232323, -0.20532796577793191)
Point(-0.6262626262626261, -1.2323232323232323, -0.19461975766086897)
Point(-0.5858585858585856, -1.2323232323232323, -0.18359387864014373)
Point(-0.5454545454545454, -1.2323232323232323, -0.17226832586565663)
Point(-0.505050505050505, -1.2323232323232323, -0.1606615856341103)
Point(-0.46464646464646453, -1.2323232323232323, -0.14879260321448592)
Point(-0.4242424242424241, -1.2323232323232323, -0.13668075192435475)
Point(-0.38383838383838365, -1.2323232323232323, -0.12434580150750126)
Point(-0.3434343434343432, -1.2323232323232323, -0.11180788586447411)
Point(-0.303030303030303, -1.2323232323232323, -0.09908747018873697)
Point(-0.26262626262626254, -1.2323232323232323, -0.08620531756206125)
Point(-0.2222222222222221, -1.2323232323232323, -0.07318245506368712)
Point(-0.18181818181818166, -1.2323232323232323, -0.060040139448570264)
Point(-0.14141414141414121, -1.2323232323232323, -0.04679982245073732)
Point(-0.10101010101010077, -1.2323232323232323, -0.03348311576838393)
Point(-0.06060606060606055, -1.2323232323232323, -0.02011175578786905)
Point(-0.02020202020202011, -1.2323232323232323, -0.006707568104184819)
Point(0.020202020202020332, -1.2323232323232323, 0.006707568104184893)
Point(0.060606060606060996, -1.2323232323232323, 0.020111755787869192)
Point(0.10101010101010122, -1.2323232323232323, 0.03348311576838407)
Point(0.14141414141414144, -1.2323232323232323, 0.0467998224507374)
Point(0.1818181818181821, -1.2323232323232323, 0.0600401394485704)
Point(0.22222222222222232, -1.2323232323232323, 0.07318245506368719)
Point(0.262626262626263, -1.2323232323232323, 0.08620531756206139)
Point(0.3030303030303032, -1.2323232323232323, 0.09908747018873705)
Point(0.3434343434343434, -1.2323232323232323, 0.1118078858644742)
Point(0.3838383838383841, -1.2323232323232323, 0.12434580150750138)
Point(0.4242424242424243, -1.2323232323232323, 0.1366807519243548)
Point(0.464646464646465, -1.2323232323232323, 0.14879260321448606)
Point(0.5050505050505052, -1.2323232323232323, 0.16066158563411034)
Point(0.5454545454545459, -1.2323232323232323, 0.17226832586565674)
Point(0.5858585858585861, -1.2323232323232323, 0.18359387864014384)
Point(0.6262626262626263, -1.2323232323232323, 0.194619757660869)
Point(0.666666666666667, -1.2323232323232323, 0.20532796577793203)
Point(0.7070707070707072, -1.2323232323232323, 0.21570102436434208)
Point(0.7474747474747478, -1.2323232323232323, 0.2257220018457593)
Point(0.7878787878787881, -1.2323232323232323, 0.23537454133730004)
Point(0.8282828282828287, -1.2323232323232323, 0.24464288734229878)
Point(0.868686868686869, -1.2323232323232323, 0.25351191146944363)
Point(0.9090909090909092, -1.2323232323232323, 0.26196713712631203)
Point(0.9494949494949498, -1.2323232323232323, 0.26999476314899673)
Point(0.9898989898989901, -1.2323232323232323, 0.27758168632925423)
Point(1.0303030303030307, -1.2323232323232323, 0.28471552280240586)
Point(1.070707070707071, -1.2323232323232323, 0.29138462826107886)
Point(1.1111111111111112, -1.2323232323232323, 0.2975781169617951)
Point(1.1515151515151518, -1.2323232323232323, 0.3032858794933827)
Point(1.191919191919192, -1.2323232323232323, 0.30849859927820783)
Point(1.2323232323232327, -1.2323232323232323, 0.31320776777929327)
Point(1.272727272727273, -1.2323232323232323, 0.31740569838849997)
Point(1.3131313131313136, -1.2323232323232323, 0.3210855389731043)
Point(1.3535353535353538, -1.2323232323232323, 0.3242412830602902)
Point(1.393939393939394, -1.2323232323232323, 0.32686777964130126)
Point(1.4343434343434347, -1.2323232323232323, 0.3289607415792487)
Point(1.474747474747475, -1.2323232323232323, 0.33051675260685226)
Point(1.5151515151515156, -1.2323232323232323, 0.3315332729026922)
Point(1.5555555555555558, -1.2323232323232323, 0.33200864323686874)
Point(1.5959595959595965, -1.2323232323232323, 0.3319420876793045)
Point(1.6363636363636367, -1.2323232323232323, 0.3313337148662674)
Point(1.676767676767677, -1.2323232323232323, 0.3301845178230472)
Point(1.7171717171717176, -1.2323232323232323, 0.32849637234307627)
Point(1.7575757575757578, -1.2323232323232323, 0.32627203392613824)
Point(1.7979797979797985, -1.2323232323232323, 0.32351513328066406)
Point(1.8383838383838387, -1.2323232323232323, 0.32023017039745566)
Point(1.878787878787879, -1.2323232323232323, 0.31642250720451126)
Point(1.9191919191919196, -1.2323232323232323, 0.3120983588149411)
Point(1.9595959595959598, -1.2323232323232323, 0.30726478338225943)
Point(2.0, -1.2323232323232323, 0.3019296705796119)
Point(-2.0, -1.1919191919191918, -0.33632863231881677)
Point(-1.9595959595959596, -1.1919191919191918, -0.342271576543995)
Point(-1.9191919191919191, -1.1919191919191918, -0.34765584305666625)
Point(-1.878787878787879, -1.1919191919191918, -0.3524726433102348)
Point(-1.8383838383838385, -1.1919191919191918, -0.3567141150130829)
Point(-1.797979797979798, -1.1919191919191918, -0.36037333496190954)
Point(-1.7575757575757576, -1.1919191919191918, -0.36344433034222845)
Point(-1.7171717171717171, -1.1919191919191918, -0.36592208847758106)
Point(-1.6767676767676767, -1.1919191919191918, -0.36780256501154956)
Point(-1.6363636363636362, -1.1919191919191918, -0.3690826905092163)
Point(-1.595959595959596, -1.1919191919191918, -0.3697603754672926)
Point(-1.5555555555555556, -1.1919191919191918, -0.3698345137247412)
Point(-1.5151515151515151, -1.1919191919191918, -0.369304984268323)
Point(-1.4747474747474747, -1.1919191919191918, -0.3681726514301232)
Point(-1.4343434343434343, -1.1919191919191918, -0.3664393634767322)
Point(-1.393939393939394, -1.1919191919191918, -0.3641079495923867)
Point(-1.3535353535353534, -1.1919191919191918, -0.3611822152609918)
Point(-1.3131313131313131, -1.1919191919191918, -0.3576669360545663)
Point(-1.2727272727272727, -1.1919191919191918, -0.3535678498382452)
Point(-1.2323232323232323, -1.1919191919191918, -0.3488916474045678)
Point(-1.1919191919191918, -1.1919191919191918, -0.3436459615523346)
Point(-1.1515151515151514, -1.1919191919191918, -0.3378393546278614)
Point(-1.1111111111111112, -1.1919191919191918, -0.33148130454896646)
Point(-1.0707070707070705, -1.1919191919191918, -0.3245821893345023)
Point(-1.0303030303030303, -1.1919191919191918, -0.31715327016468514)
Point(-0.9898989898989898, -1.1919191919191918, -0.30920667299987115)
Point(-0.9494949494949494, -1.1919191919191918, -0.3007553687877827)
Point(-0.909090909090909, -1.1919191919191918, -0.2918131522914925)
Point(-0.8686868686868685, -1.1919191919191918, -0.28239461957272244)
Point(-0.8282828282828283, -1.1919191919191918, -0.27251514416721173)
Point(-0.7878787878787878, -1.1919191919191918, -0.2621908519910414)
Point(-0.7474747474747474, -1.1919191919191918, -0.2514385950188759)
Point(-0.707070707070707, -1.1919191919191918, -0.2402759237770841)
Point(-0.6666666666666665, -1.1919191919191918, -0.22872105869664025)
Point(-0.6262626262626261, -1.1919191919191918, -0.21679286037256262)
Point(-0.5858585858585856, -1.1919191919191918, -0.20451079877843567)
Point(-0.5454545454545454, -1.1919191919191918, -0.19189492148626522)
Point(-0.505050505050505, -1.1919191919191918, -0.1789658209435398)
Point(-0.46464646464646453, -1.1919191919191918, -0.16574460086091206)
Point(-0.4242424242424241, -1.1919191919191918, -0.15225284176536263)
Point(-0.38383838383838365, -1.1919191919191918, -0.13851256577507415)
Point(-0.3434343434343432, -1.1919191919191918, -0.12454620065351144)
Point(-0.303030303030303, -1.1919191919191918, -0.11037654320138157)
Point(-0.26262626262626254, -1.1919191919191918, -0.09602672204622721)
Point(-0.2222222222222221, -1.1919191919191918, -0.08152015989039138)
Point(-0.18181818181818166, -1.1919191919191918, -0.06688053527897382)
Point(-0.14141414141414121, -1.1919191919191918, -0.052131743950184696)
Point(-0.10101010101010077, -1.1919191919191918, -0.03729785983118152)
Point(-0.06060606060606055, -1.1919191919191918, -0.022403095743054813)
Point(-0.02020202020202011, -1.1919191919191918, -0.007471763879101633)
Point(0.020202020202020332, -1.1919191919191918, 0.007471763879101715)
Point(0.060606060606060996, -1.1919191919191918, 0.022403095743054973)
Point(0.10101010101010122, -1.1919191919191918, 0.03729785983118168)
Point(0.14141414141414144, -1.1919191919191918, 0.05213174395018478)
Point(0.1818181818181821, -1.1919191919191918, 0.06688053527897397)
Point(0.22222222222222232, -1.1919191919191918, 0.08152015989039145)
Point(0.262626262626263, -1.1919191919191918, 0.09602672204622738)
Point(0.3030303030303032, -1.1919191919191918, 0.11037654320138165)
Point(0.3434343434343434, -1.1919191919191918, 0.12454620065351152)
Point(0.3838383838383841, -1.1919191919191918, 0.13851256577507431)
Point(0.4242424242424243, -1.1919191919191918, 0.15225284176536272)
Point(0.464646464646465, -1.1919191919191918, 0.1657446008609122)
Point(0.5050505050505052, -1.1919191919191918, 0.17896582094353988)
Point(0.5454545454545459, -1.1919191919191918, 0.19189492148626536)
Point(0.5858585858585861, -1.1919191919191918, 0.2045107987784358)
Point(0.6262626262626263, -1.1919191919191918, 0.21679286037256268)
Point(0.666666666666667, -1.1919191919191918, 0.22872105869664036)
Point(0.7070707070707072, -1.1919191919191918, 0.24027592377708415)
Point(0.7474747474747478, -1.1919191919191918, 0.251438595018876)
Point(0.7878787878787881, -1.1919191919191918, 0.2621908519910415)
Point(0.8282828282828287, -1.1919191919191918, 0.2725151441672119)
Point(0.868686868686869, -1.1919191919191918, 0.2823946195727226)
Point(0.9090909090909092, -1.1919191919191918, 0.2918131522914926)
Point(0.9494949494949498, -1.1919191919191918, 0.3007553687877828)
Point(0.9898989898989901, -1.1919191919191918, 0.3092066729998712)
Point(1.0303030303030307, -1.1919191919191918, 0.3171532701646852)
Point(1.070707070707071, -1.1919191919191918, 0.32458218933450234)
Point(1.1111111111111112, -1.1919191919191918, 0.33148130454896646)
Point(1.1515151515151518, -1.1919191919191918, 0.33783935462786147)
Point(1.191919191919192, -1.1919191919191918, 0.3436459615523346)
Point(1.2323232323232327, -1.1919191919191918, 0.3488916474045679)
Point(1.272727272727273, -1.1919191919191918, 0.35356784983824524)
Point(1.3131313131313136, -1.1919191919191918, 0.35766693605456634)
Point(1.3535353535353538, -1.1919191919191918, 0.36118221526099187)
Point(1.393939393939394, -1.1919191919191918, 0.3641079495923867)
Point(1.4343434343434347, -1.1919191919191918, 0.3664393634767323)
Point(1.474747474747475, -1.1919191919191918, 0.3681726514301232)
Point(1.5151515151515156, -1.1919191919191918, 0.369304984268323)
Point(1.5555555555555558, -1.1919191919191918, 0.3698345137247412)
Point(1.5959595959595965, -1.1919191919191918, 0.3697603754672926)
Point(1.6363636363636367, -1.1919191919191918, 0.3690826905092163)
Point(1.676767676767677, -1.1919191919191918, 0.36780256501154956)
Point(1.7171717171717176, -1.1919191919191918, 0.365922088477581)
Point(1.7575757575757578, -1.1919191919191918, 0.36344433034222845)
Point(1.7979797979797985, -1.1919191919191918, 0.36037333496190954)
Point(1.8383838383838387, -1.1919191919191918, 0.3567141150130829)
Point(1.878787878787879, -1.1919191919191918, 0.3524726433102348)
Point(1.9191919191919196, -1.1919191919191918, 0.3476558430566662)
Point(1.9595959595959598, -1.1919191919191918, 0.342271576543995)
Point(2.0, -1.1919191919191918, 0.33632863231881677)
Point(-2.0, -1.1515151515151514, -0.37017861680185643)
Point(-1.9595959595959596, -1.1515151515151514, -0.3767196919932236)
Point(-1.9191919191919191, -1.1515151515151514, -0.3826458610392887)
Point(-1.878787878787879, -1.1515151515151514, -0.38794745086523785)
Point(-1.8383838383838385, -1.1515151515151514, -0.39261580787468864)
Point(-1.797979797979798, -1.1515151515151514, -0.3966433120746473)
Point(-1.7575757575757576, -1.1515151515151514, -0.4000233895133523)
Point(-1.7171717171717171, -1.1515151515151514, -0.4027505230107018)
Point(-1.6767676767676767, -1.1515151515151514, -0.40482026116375014)
Point(-1.6363636363636362, -1.1515151515151514, -0.40622922561257485)
Point(-1.595959595959596, -1.1515151515151514, -0.4069751165546529)
Point(-1.5555555555555556, -1.1515151515151514, -0.40705671649874686)
Point(-1.5151515151515151, -1.1515151515151514, -0.40647389225217206)
Point(-1.4747474747474747, -1.1515151515151514, -0.40522759513820295)
Point(-1.4343434343434343, -1.1515151515151514, -0.40331985944326115)
Point(-1.393939393939394, -1.1515151515151514, -0.40075379909642284)
Point(-1.3535353535353534, -1.1515151515151514, -0.3975336025866627)
Point(-1.3131313131313131, -1.1515151515151514, -0.39366452612613284)
Point(-1.2727272727272727, -1.1515151515151514, -0.38915288507063417)
Point(-1.2323232323232323, -1.1515151515151514, -0.38400604361128654)
Point(-1.1919191919191918, -1.1515151515151514, -0.37823240275422143)
Point(-1.1515151515151514, -1.1515151515151514, -0.3718413866079184)
Point(-1.1111111111111112, -1.1515151515151514, -0.3648434270005686)
Point(-1.0707070707070705, -1.1515151515151514, -0.35724994645257274)
Point(-1.0303030303030303, -1.1515151515151514, -0.3490733395319676)
Point(-0.9898989898989898, -1.1515151515151514, -0.3403269526232137)
Point(-0.9494949494949494, -1.1515151515151514, -0.331025062142367)
Point(-0.909090909090909, -1.1515151515151514, -0.32118285123419316)
Point(-0.8686868686868685, -1.1515151515151514, -0.3108163849892607)
Point(-0.8282828282828283, -1.1515151515151514, -0.2999425842214653)
Point(-0.7878787878787878, -1.1515151515151514, -0.28857919784878766)
Point(-0.7474747474747474, -1.1515151515151514, -0.2767447739223663)
Point(-0.707070707070707, -1.1515151515151514, -0.2644586293511741)
Point(-0.6666666666666665, -1.1515151515151514, -0.2517408183717148)
Point(-0.6262626262626261, -1.1515151515151514, -0.23861209981420697)
Point(-0.5858585858585856, -1.1515151515151514, -0.22509390321868403)
Point(-0.5454545454545454, -1.1515151515151514, -0.21120829385631892)
Point(-0.505050505050505, -1.1515151515151514, -0.196977936713067)
Point(-0.46464646464646453, -1.1515151515151514, -0.1824260594944165)
Point(-0.4242424242424241, -1.1515151515151514, -0.16757641471163148)
Point(-0.38383838383838365, -1.1515151515151514, -0.15245324091137283)
Point(-0.3434343434343432, -1.1515151515151514, -0.13708122311198154)
Point(-0.303030303030303, -1.1515151515151514, -0.12148545251100173)
Point(-0.26262626262626254, -1.1515151515151514, -0.1056913855297117)
Point(-0.2222222222222221, -1.1515151515151514, -0.08972480226151391)
Point(-0.18181818181818166, -1.1515151515151514, -0.0736117643920058)
Point(-0.14141414141414121, -1.1515151515151514, -0.05737857265941802)
Point(-0.10101010101010077, -1.1515151515151514, -0.04105172392485549)
Point(-0.06060606060606055, -1.1515151515151514, -0.024657867922414187)
Point(-0.02020202020202011, -1.1515151515151514, -0.008223763759768278)
Point(0.020202020202020332, -1.1515151515151514, 0.008223763759768368)
Point(0.060606060606060996, -1.1515151515151514, 0.024657867922414367)
Point(0.10101010101010122, -1.1515151515151514, 0.04105172392485567)
Point(0.14141414141414144, -1.1515151515151514, 0.05737857265941811)
Point(0.1818181818181821, -1.1515151515151514, 0.07361176439200597)
Point(0.22222222222222232, -1.1515151515151514, 0.089724802261514)
Point(0.262626262626263, -1.1515151515151514, 0.10569138552971188)
Point(0.3030303030303032, -1.1515151515151514, 0.12148545251100183)
Point(0.3434343434343434, -1.1515151515151514, 0.13708122311198162)
Point(0.3838383838383841, -1.1515151515151514, 0.152453240911373)
Point(0.4242424242424243, -1.1515151515151514, 0.16757641471163157)
Point(0.464646464646465, -1.1515151515151514, 0.18242605949441668)
Point(0.5050505050505052, -1.1515151515151514, 0.19697793671306707)
Point(0.5454545454545459, -1.1515151515151514, 0.21120829385631906)
Point(0.5858585858585861, -1.1515151515151514, 0.22509390321868417)
Point(0.6262626262626263, -1.1515151515151514, 0.238612099814207)
Point(0.666666666666667, -1.1515151515151514, 0.2517408183717149)
Point(0.7070707070707072, -1.1515151515151514, 0.26445862935117415)
Point(0.7474747474747478, -1.1515151515151514, 0.27674477392236646)
Point(0.7878787878787881, -1.1515151515151514, 0.28857919784878766)
Point(0.8282828282828287, -1.1515151515151514, 0.2999425842214654)
Point(0.868686868686869, -1.1515151515151514, 0.3108163849892608)
Point(0.9090909090909092, -1.1515151515151514, 0.3211828512341932)
Point(0.9494949494949498, -1.1515151515151514, 0.3310250621423671)
Point(0.9898989898989901, -1.1515151515151514, 0.3403269526232138)
Point(1.0303030303030307, -1.1515151515151514, 0.3490733395319677)
Point(1.070707070707071, -1.1515151515151514, 0.35724994645257285)
Point(1.1111111111111112, -1.1515151515151514, 0.3648434270005686)
Point(1.1515151515151518, -1.1515151515151514, 0.37184138660791843)
Point(1.191919191919192, -1.1515151515151514, 0.37823240275422143)
Point(1.2323232323232327, -1.1515151515151514, 0.38400604361128665)
Point(1.272727272727273, -1.1515151515151514, 0.3891528850706342)
Point(1.3131313131313136, -1.1515151515151514, 0.3936645261261329)
Point(1.3535353535353538, -1.1515151515151514, 0.39753360258666276)
Point(1.393939393939394, -1.1515151515151514, 0.40075379909642284)
Point(1.4343434343434347, -1.1515151515151514, 0.4033198594432612)
Point(1.474747474747475, -1.1515151515151514, 0.40522759513820295)
Point(1.5151515151515156, -1.1515151515151514, 0.4064738922521721)
Point(1.5555555555555558, -1.1515151515151514, 0.40705671649874686)
Point(1.5959595959595965, -1.1515151515151514, 0.4069751165546529)
Point(1.6363636363636367, -1.1515151515151514, 0.40622922561257485)
Point(1.676767676767677, -1.1515151515151514, 0.40482026116375014)
Point(1.7171717171717176, -1.1515151515151514, 0.40275052301070174)
Point(1.7575757575757578, -1.1515151515151514, 0.4000233895133523)
Point(1.7979797979797985, -1.1515151515151514, 0.3966433120746473)
Point(1.8383838383838387, -1.1515151515151514, 0.39261580787468864)
Point(1.878787878787879, -1.1515151515151514, 0.38794745086523785)
Point(1.9191919191919196, -1.1515151515151514, 0.38264586103928866)
Point(1.9595959595959598, -1.1515151515151514, 0.3767196919932236)
Point(2.0, -1.1515151515151514, 0.37017861680185643)
Point(-2.0, -1.1111111111111112, -0.40342437190382346)
Point(-1.9595959595959596, -1.1111111111111112, -0.41055290129714994)
Point(-1.9191919191919191, -1.1111111111111112, -0.417011299801795)
Point(-1.878787878787879, -1.1111111111111112, -0.4227890256037423)
Point(-1.8383838383838385, -1.1111111111111112, -0.427876647926802)
Point(-1.797979797979798, -1.1111111111111112, -0.4322658624261313)
Point(-1.7575757575757576, -1.1111111111111112, -0.43594950474312044)
Point(-1.7171717171717171, -1.1111111111111112, -0.4389215621995213)
Point(-1.6767676767676767, -1.1111111111111112, -0.4411771836117268)
Point(-1.6363636363636362, -1.1111111111111112, -0.44271268720918655)
Point(-1.595959595959596, -1.1111111111111112, -0.4435255666440288)
Point(-1.5555555555555556, -1.1111111111111112, -0.44361449508208367)
Point(-1.5151515151515151, -1.1111111111111112, -0.4429793273686266)
Point(-1.4747474747474747, -1.1111111111111112, -0.44162110026531)
Point(-1.4343434343434343, -1.1111111111111112, -0.43954203075789333)
Point(-1.393939393939394, -1.1111111111111112, -0.436745512437537)
Point(-1.3535353535353534, -1.1111111111111112, -0.4332361099615636)
Point(-1.3131313131313131, -1.1111111111111112, -0.4290195516027305)
Point(-1.2727272727272727, -1.1111111111111112, -0.424102719899174)
Point(-1.2323232323232323, -1.1111111111111112, -0.4184936404202875)
Point(-1.1919191919191918, -1.1111111111111112, -0.41220146866687013)
Point(-1.1515151515151514, -1.1111111111111112, -0.40523647512692845)
Point(-1.1111111111111112, -1.1111111111111112, -0.39761002851152455)
Point(-1.0707070707070705, -1.1111111111111112, -0.3893345771980337)
Point(-1.0303030303030303, -1.1111111111111112, -0.38042362891110115)
Point(-0.9898989898989898, -1.1111111111111112, -0.37089172867446335)
Point(-0.9494949494949494, -1.1111111111111112, -0.36075443506962396)
Point(-0.909090909090909, -1.1111111111111112, -0.350028294840135)
Point(-0.8686868686868685, -1.1111111111111112, -0.33873081588293574)
Point(-0.8282828282828283, -1.1111111111111112, -0.3268804386708365)
Point(-0.7878787878787878, -1.1111111111111112, -0.31449650615279007)
Point(-0.7474747474747474, -1.1111111111111112, -0.3015992321810857)
Point(-0.707070707070707, -1.1111111111111112, -0.2882096685169969)
